target,suite,task,trial,temperature,status,time_s,completion_tokens,failure_note
qwen35-27b,python,is_valid_ipv4,1,0.7,pass,5.73,121,
qwen35-27b,python,is_valid_ipv4,2,0.7,pass,5.17,109,
qwen35-27b,python,merge_intervals,0,0.0,pass,6.44,138,
qwen35-27b,python,merge_intervals,1,0.7,pass,6.4,137,
qwen35-27b,python,merge_intervals,2,0.7,pass,7.37,157,
qwen35-27b,python,parse_json_safely,0,0.0,pass,2.18,43,
qwen35-27b,python,parse_json_safely,1,0.7,pass,2.21,43,
qwen35-27b,python,parse_json_safely,2,0.7,pass,2.11,41,
qwen35-27b,python,run_length_encode,0,0.0,pass,4.93,107,
qwen35-27b,python,run_length_encode,1,0.7,pass,4.99,107,
qwen35-27b,python,run_length_encode,2,0.7,pass,4.98,107,
qwen35-27b,python,top_k_words,0,0.0,pass,4.21,87,
qwen35-27b,python,top_k_words,1,0.7,pass,3.7,75,
qwen35-27b,python,top_k_words,2,0.7,pass,4.23,87,
qwen35-27b,research,rhel10_nfs,0,0.0,pass,19.62,447,"hits 6/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,retrans-timeo,rear-ipv6) traps 0 ()"
qwen35-27b,research,rhel10_nfs,1,0.7,pass,20.6,427,"hits 6/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,retrans-timeo,rear-ipv6) traps 0 ()"
qwen35-27b,research,rhel10_nfs,2,0.7,pass,23.3,462,"hits 6/7 (nfs-tls,rsize-wsize-1mb,krb5p-overhead,fs-cache,retrans-timeo,rear-ipv6) traps 0 ()"
qwen35-27b,shhard,backup_rotate,0,0.0,pass,11.95,226,
qwen35-27b,shhard,backup_rotate,1,0.7,pass,12.05,229,
qwen35-27b,shhard,backup_rotate,2,0.7,pass,13.72,263,
qwen35-27b,shhard,find_dupes,0,0.0,fail,19.9,423,d/a/one.txt d/b/two.txt d/c/three.txt
qwen35-27b,shhard,find_dupes,1,0.7,fail,20.93,446,d/a/one.txt d/b/two.txt d/c/three.txt
qwen35-27b,shhard,find_dupes,2,0.7,fail,22.87,448,d/a/one.txt d/b/two.txt d/c/three.txt
qwen35-27b,shhard,top_errors,0,0.0,fail,6.96,127,1 2024-01-01 disk 12 full
qwen35-27b,shhard,top_errors,1,0.7,pass,8.69,164,1 2024-01-01 disk 12 full
qwen35-27b,shhard,top_errors,2,0.7,fail,6.82,126,1 2024-01-01 disk 12 full
qwen36-27b,bash,count_matches,0,0.0,pass,2.82,59,
qwen36-27b,bash,count_matches,1,0.7,pass,2.61,58,
qwen36-27b,bash,count_matches,2,0.7,pass,2.65,59,
qwen36-27b,bash,csv_col,0,0.0,pass,7.09,154,FAIL got:
qwen36-27b,bash,csv_col,1,0.7,fail,4.53,102,FAIL got:
qwen36-27b,bash,csv_col,2,0.7,pass,6.77,154,FAIL got:
qwen36-27b,bash,extract_urls,0,0.0,fail,1.57,30,https://c.net
qwen36-27b,bash,extract_urls,1,0.7,fail,1.45,30,https://c.net
qwen36-27b,bash,extract_urls,2,0.7,fail,1.39,30,https://c.net
qwen36-27b,bash,json_get,0,0.0,pass,2.7,55,
qwen36-27b,bash,json_get,1,0.7,pass,3.73,84,
qwen36-27b,bash,json_get,2,0.7,pass,1.81,40,
qwen36-27b,bash,largest_file,0,0.0,fail,2.47,50,find: -printf: unknown primary or operator
qwen36-27b,bash,largest_file,1,0.7,fail,2.67,59,find: -printf: unknown primary or operator
qwen36-27b,bash,largest_file,2,0.7,fail,2.26,50,find: -printf: unknown primary or operator
qwen36-27b,bash,retry3,0,0.0,fail,3.05,61,FAIL false succeeded
qwen36-27b,bash,retry3,1,0.7,pass,4.09,92,FAIL false succeeded
qwen36-27b,bash,retry3,2,0.7,fail,2.56,57,FAIL false succeeded
qwen36-27b,bash,rotate,0,0.0,pass,2.97,58,
qwen36-27b,bash,rotate,1,0.7,pass,3.49,78,
qwen36-27b,bash,rotate,2,0.7,pass,2.59,58,
qwen36-27b,bash,sum_stdin,0,0.0,pass,3.02,62,
qwen36-27b,bash,sum_stdin,1,0.7,pass,3.28,73,
qwen36-27b,bash,sum_stdin,2,0.7,pass,3.08,69,
qwen36-27b,brutal-bash,csv_to_tsv,0,0.0,pass,49.39,1106,"+line,x,3\n,empty,4\n,,\ntab	inside,y,5"
qwen36-27b,brutal-bash,csv_to_tsv,1,0.7,fail,42.96,958,"+line,x,3\n,empty,4\n,,\ntab	inside,y,5"
qwen36-27b,brutal-bash,csv_to_tsv,2,0.7,fail,46.88,1046,"+line,x,3\n,empty,4\n,,\ntab	inside,y,5"
qwen36-27b,brutal-bash,total_size,0,0.0,pass,6.0,111,
qwen36-27b,brutal-bash,total_size,1,0.7,pass,5.54,110,
qwen36-27b,brutal-bash,total_size,2,0.7,pass,4.98,100,
qwen36-27b,brutal-c,arena_alloc,0,0.0,compile_error,48.57,1092,solution.c:32:24: error: call to undeclared function 'alignof'; ISO C99 and later do not support imp
qwen36-27b,brutal-c,arena_alloc,1,0.7,pass,67.76,1521,solution.c:32:24: error: call to undeclared function 'alignof'; ISO C99 and later do not support imp
qwen36-27b,brutal-c,arena_alloc,2,0.7,compile_error,56.94,1281,solution.c:32:24: error: call to undeclared function 'alignof'; ISO C99 and later do not support imp
qwen36-27b,brutal-c,utf8_next,0,0.0,pass,36.48,818,"FAIL NUL: returned 1 cp=U+FFFFFFFF, want 1 cp=U+0000"
qwen36-27b,brutal-c,utf8_next,1,0.7,wrong_answer,35.56,799,"FAIL NUL: returned 1 cp=U+FFFFFFFF, want 1 cp=U+0000"
qwen36-27b,brutal-c,utf8_next,2,0.7,pass,34.21,768,"FAIL NUL: returned 1 cp=U+FFFFFFFF, want 1 cp=U+0000"
qwen36-27b,brutal-python,clone_graph,0,0.0,pass,9.55,185,
qwen36-27b,brutal-python,clone_graph,1,0.7,pass,9.57,208,
qwen36-27b,brutal-python,clone_graph,2,0.7,pass,8.5,183,
qwen36-27b,brutal-python,path_glob,0,0.0,pass,54.3,1226,AssertionError
qwen36-27b,brutal-python,path_glob,1,0.7,fail,107.7,2421,AssertionError
qwen36-27b,brutal-python,path_glob,2,0.7,fail,148.11,3305,AssertionError
qwen36-27b,ceval,atoi_strict,0,0.0,wrong_answer,16.24,320,"FAIL atoi_strict("" 12"") should fail"
qwen36-27b,ceval,atoi_strict,1,0.7,wrong_answer,13.62,269,"FAIL atoi_strict("" 12"") should fail"
qwen36-27b,ceval,atoi_strict,2,0.7,compile_error,15.83,318,"FAIL atoi_strict("" 12"") should fail"
qwen36-27b,ceval,binary_search,0,0.0,pass,7.45,130,
qwen36-27b,ceval,binary_search,1,0.7,pass,7.34,130,
qwen36-27b,ceval,binary_search,2,0.7,pass,9.19,158,
qwen36-27b,ceval,bswap32,0,0.0,pass,6.21,120,
qwen36-27b,ceval,bswap32,1,0.7,pass,6.21,120,
qwen36-27b,ceval,bswap32,2,0.7,pass,6.31,120,
qwen36-27b,ceval,cmp_desc,0,0.0,wrong_answer,6.22,118,FAIL sorted[0]=-1 want 2147483647
qwen36-27b,ceval,cmp_desc,1,0.7,link_error,4.43,85,FAIL sorted[0]=-1 want 2147483647
qwen36-27b,ceval,cmp_desc,2,0.7,link_error,3.45,69,FAIL sorted[0]=-1 want 2147483647
qwen36-27b,ceval,count_words,0,0.0,compile_error,7.62,119,"solution.c:5:14: error: use of undeclared identifier 'NULL'
    5 |     if (s == NULL) {
      |    "
qwen36-27b,ceval,count_words,1,0.7,compile_error,9.11,154,"solution.c:5:14: error: use of undeclared identifier 'NULL'
    5 |     if (s == NULL) {
      |    "
qwen36-27b,ceval,count_words,2,0.7,compile_error,8.52,140,"solution.c:5:14: error: use of undeclared identifier 'NULL'
    5 |     if (s == NULL) {
      |    "
qwen36-27b,ceval,fizzbuzz,0,0.0,pass,6.71,122,
qwen36-27b,ceval,fizzbuzz,1,0.7,pass,6.62,122,
qwen36-27b,ceval,fizzbuzz,2,0.7,pass,6.73,122,
qwen36-27b,ceval,is_prime,0,0.0,pass,6.25,123,
qwen36-27b,ceval,is_prime,1,0.7,pass,6.23,123,
qwen36-27b,ceval,is_prime,2,0.7,pass,6.15,123,
qwen36-27b,ceval,itoa,0,0.0,pass,27.08,422,
qwen36-27b,ceval,itoa,1,0.7,pass,19.97,351,
qwen36-27b,ceval,itoa,2,0.7,pass,22.89,397,
qwen36-27b,ceval,max_subarray,0,0.0,pass,8.51,128,
qwen36-27b,ceval,max_subarray,1,0.7,pass,7.15,124,
qwen36-27b,ceval,max_subarray,2,0.7,pass,7.23,125,
qwen36-27b,ceval,parse_csv_ints,0,0.0,pass,18.81,355,
qwen36-27b,ceval,parse_csv_ints,1,0.7,pass,10.28,198,
qwen36-27b,ceval,parse_csv_ints,2,0.7,pass,16.45,315,
qwen36-27b,ceval,popcount,0,0.0,pass,8.03,133,
qwen36-27b,ceval,popcount,1,0.7,pass,7.19,133,
qwen36-27b,ceval,popcount,2,0.7,pass,7.27,133,
qwen36-27b,ceval,reverse_string,0,0.0,compile_error,6.57,134,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,ceval,reverse_string,1,0.7,pass,5.18,113,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,ceval,reverse_string,2,0.7,compile_error,6.25,121,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,ceval,ring,0,0.0,pass,11.21,215,
qwen36-27b,ceval,ring,1,0.7,pass,10.62,207,
qwen36-27b,ceval,ring,2,0.7,pass,10.91,215,
qwen36-27b,ceval,rot13,0,0.0,pass,6.86,119,
qwen36-27b,ceval,rot13,1,0.7,pass,7.34,138,
qwen36-27b,ceval,rot13,2,0.7,pass,7.36,141,
qwen36-27b,ceval,stack,0,0.0,pass,9.5,156,
qwen36-27b,ceval,stack,1,0.7,pass,8.7,151,
qwen36-27b,ceval,stack,2,0.7,pass,8.84,157,
qwen36-27b,ceval,trim,0,0.0,compile_error,12.49,241,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,ceval,trim,1,0.7,wrong_answer,9.91,196,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,ceval,trim,2,0.7,compile_error,12.14,238,"solution.c:2:14: error: use of undeclared identifier 'NULL'
    2 |     if (s == NULL) return;
     "
qwen36-27b,chard,csv_field,0,0.0,wrong_answer,33.67,655,"FAIL csv_field(""""a,b"",c"", 0) = ""a,b"","" (5), want ""a,b"" (3)"
qwen36-27b,chard,csv_field,1,0.7,wrong_answer,32.26,627,"FAIL csv_field(""""a,b"",c"", 0) = ""a,b"","" (5), want ""a,b"" (3)"
qwen36-27b,chard,csv_field,2,0.7,compile_error,52.42,1024,"FAIL csv_field(""""a,b"",c"", 0) = ""a,b"","" (5), want ""a,b"" (3)"
qwen36-27b,chard,glob_match,0,0.0,pass,10.47,204,"FAIL ""abcd"" should match ""a*c*d"""
qwen36-27b,chard,glob_match,1,0.7,wrong_answer,13.51,278,"FAIL ""abcd"" should match ""a*c*d"""
qwen36-27b,chard,glob_match,2,0.7,pass,9.54,199,"FAIL ""abcd"" should match ""a*c*d"""
qwen36-27b,chard,rpn_eval,0,0.0,pass,15.83,324,"FAIL ""10 3 -"" = 10.000000 want 7.000000"
qwen36-27b,chard,rpn_eval,1,0.7,wrong_answer,18.32,369,"FAIL ""10 3 -"" = 10.000000 want 7.000000"
qwen36-27b,chard,rpn_eval,2,0.7,pass,20.53,401,"FAIL ""10 3 -"" = 10.000000 want 7.000000"
qwen36-27b,pyhard,json_diff,0,0.0,pass,11.2,204,
qwen36-27b,pyhard,json_diff,1,0.7,pass,9.93,186,
qwen36-27b,pyhard,json_diff,2,0.7,pass,10.83,211,
qwen36-27b,pyhard,lru_cache,0,0.0,pass,8.62,157,
qwen36-27b,pyhard,lru_cache,1,0.7,pass,8.45,157,
qwen36-27b,pyhard,lru_cache,2,0.7,pass,8.34,156,
qwen36-27b,pyhard,topological_sort,0,0.0,pass,17.69,330,
qwen36-27b,pyhard,topological_sort,1,0.7,pass,14.1,268,
qwen36-27b,pyhard,topological_sort,2,0.7,pass,16.88,317,
qwen36-27b,python,csv_column_sum,0,0.0,pass,5.9,127,
qwen36-27b,python,csv_column_sum,1,0.7,pass,5.38,122,
qwen36-27b,python,csv_column_sum,2,0.7,pass,5.23,119,
qwen36-27b,python,deep_get,0,0.0,pass,3.24,65,
qwen36-27b,python,deep_get,1,0.7,pass,2.89,65,
qwen36-27b,python,deep_get,2,0.7,pass,2.94,65,
qwen36-27b,python,flatten,0,0.0,pass,2.64,24,
qwen36-27b,python,flatten,1,0.7,pass,0.91,24,
qwen36-27b,python,flatten,2,0.7,pass,0.91,24,
qwen36-27b,python,is_valid_ipv4,0,0.0,pass,5.97,127,
qwen36-27b,python,is_valid_ipv4,1,0.7,pass,5.58,127,
qwen36-27b,python,is_valid_ipv4,2,0.7,pass,5.62,127,
qwen36-27b,python,merge_intervals,0,0.0,pass,7.8,170,
qwen36-27b,python,merge_intervals,1,0.7,pass,7.03,160,
qwen36-27b,python,merge_intervals,2,0.7,pass,7.29,166,
qwen36-27b,python,parse_json_safely,0,0.0,pass,1.68,43,
qwen36-27b,python,parse_json_safely,1,0.7,pass,1.52,43,
qwen36-27b,python,parse_json_safely,2,0.7,pass,1.7,43,
qwen36-27b,python,run_length_encode,0,0.0,pass,4.98,107,
qwen36-27b,python,run_length_encode,1,0.7,pass,5.16,117,
qwen36-27b,python,run_length_encode,2,0.7,pass,5.04,113,
qwen36-27b,python,top_k_words,0,0.0,pass,4.53,90,
qwen36-27b,python,top_k_words,1,0.7,pass,4.03,90,
qwen36-27b,python,top_k_words,2,0.7,pass,4.0,90,
qwen36-27b,research,rhel10_nfs,0,0.0,fail,24.53,292,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
qwen36-27b,research,rhel10_nfs,1,0.7,fail,16.22,295,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
qwen36-27b,research,rhel10_nfs,2,0.7,fail,22.77,412,"hits 4/7 (nfs-tls,rsize-wsize-1mb,fs-cache,rear-ipv6) traps 0 ()"
qwen36-27b,shhard,backup_rotate,0,0.0,pass,11.88,231,
qwen36-27b,shhard,backup_rotate,1,0.7,pass,11.1,230,
qwen36-27b,shhard,backup_rotate,2,0.7,pass,15.71,319,
qwen36-27b,shhard,find_dupes,0,0.0,pass,32.75,620,
qwen36-27b,shhard,find_dupes,1,0.7,pass,22.59,448,
qwen36-27b,shhard,find_dupes,2,0.7,pass,19.75,401,
qwen36-27b,shhard,top_errors,0,0.0,fail,8.12,156,1 2024-01-01 disk 12 full
qwen36-27b,shhard,top_errors,1,0.7,fail,8.92,180,1 2024-01-01 disk 12 full
qwen36-27b,shhard,top_errors,2,0.7,fail,7.54,151,1 2024-01-01 disk 12 full
qwen36-35b,bash,count_matches,0,0.0,fail,0.69,48,FAIL count zzz
qwen36-35b,bash,count_matches,1,0.7,pass,0.93,84,FAIL count zzz
qwen36-35b,bash,count_matches,2,0.7,fail,0.61,49,FAIL count zzz
qwen36-35b,bash,csv_col,0,0.0,pass,2.66,236,FAIL got:
qwen36-35b,bash,csv_col,1,0.7,pass,1.62,146,FAIL got:
qwen36-35b,bash,csv_col,2,0.7,fail,3.62,351,FAIL got:
qwen36-35b,bash,extract_urls,0,0.0,fail,0.69,48,grep: repetition-operator operand invalid
qwen36-35b,bash,extract_urls,1,0.7,fail,0.67,55,grep: repetition-operator operand invalid
qwen36-35b,bash,extract_urls,2,0.7,fail,0.4,28,grep: repetition-operator operand invalid
qwen36-35b,bash,json_get,0,0.0,pass,0.58,39,
qwen36-35b,bash,json_get,1,0.7,pass,0.48,38,
qwen36-35b,bash,json_get,2,0.7,pass,0.48,39,
qwen36-35b,bash,largest_file,0,0.0,fail,0.7,50,find: -printf: unknown primary or operator
qwen36-35b,bash,largest_file,1,0.7,fail,0.61,50,find: -printf: unknown primary or operator
qwen36-35b,bash,largest_file,2,0.7,fail,0.61,50,find: -printf: unknown primary or operator
qwen36-35b,bash,retry3,0,0.0,pass,1.25,104,
qwen36-35b,bash,retry3,1,0.7,pass,1.05,94,
qwen36-35b,bash,retry3,2,0.7,pass,1.02,91,
qwen36-35b,bash,rotate,0,0.0,pass,0.79,58,cat: log.2: No such file or directory
qwen36-35b,bash,rotate,1,0.7,pass,0.82,72,cat: log.2: No such file or directory
qwen36-35b,bash,rotate,2,0.7,fail,0.66,55,cat: log.2: No such file or directory
qwen36-35b,bash,sum_stdin,0,0.0,pass,1.93,171,
qwen36-35b,bash,sum_stdin,1,0.7,pass,1.11,105,
qwen36-35b,bash,sum_stdin,2,0.7,pass,1.19,114,
qwen36-35b,brutal-bash,csv_to_tsv,0,0.0,fail,6.76,655,"+name	note	qtyplain	simple	1a,b	he said ""hi""	2multiline	x	3	empty	4		tab\tinside	y	5"
qwen36-35b,brutal-bash,csv_to_tsv,1,0.7,fail,3.29,304,"+name	note	qtyplain	simple	1a,b	he said ""hi""	2multiline	x	3	empty	4		tab\tinside	y	5"
qwen36-35b,brutal-bash,csv_to_tsv,2,0.7,fail,17.61,1707,"+name	note	qtyplain	simple	1a,b	he said ""hi""	2multiline	x	3	empty	4		tab\tinside	y	5"
qwen36-35b,brutal-bash,total_size,0,0.0,pass,2.07,178,"FAIL total_size ht = 0, want 361"
qwen36-35b,brutal-bash,total_size,1,0.7,fail,1.78,151,"FAIL total_size ht = 0, want 361"
qwen36-35b,brutal-bash,total_size,2,0.7,pass,1.96,165,"FAIL total_size ht = 0, want 361"
qwen36-35b,brutal-c,arena_alloc,0,0.0,pass,10.92,1076,FAIL free blocks were never merged
qwen36-35b,brutal-c,arena_alloc,1,0.7,wrong_answer,29.41,2826,FAIL free blocks were never merged
qwen36-35b,brutal-c,arena_alloc,2,0.7,wrong_answer,9.55,918,FAIL free blocks were never merged
qwen36-35b,brutal-c,utf8_next,0,0.0,compile_error,9.27,908,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
qwen36-35b,brutal-c,utf8_next,1,0.7,compile_error,7.34,703,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
qwen36-35b,brutal-c,utf8_next,2,0.7,compile_error,9.54,917,"solution.c:3:39: error: unknown type name 'size_t'
    3 | int utf8_next(const unsigned char *s, siz"
qwen36-35b,brutal-python,clone_graph,0,0.0,pass,2.17,185,RecursionError: maximum recursion depth exceeded
qwen36-35b,brutal-python,clone_graph,1,0.7,fail,1.64,146,RecursionError: maximum recursion depth exceeded
qwen36-35b,brutal-python,clone_graph,2,0.7,fail,3.87,367,RecursionError: maximum recursion depth exceeded
qwen36-35b,brutal-python,path_glob,0,0.0,fail,13.32,1300,AssertionError
qwen36-35b,brutal-python,path_glob,1,0.7,fail,13.02,1261,AssertionError
qwen36-35b,brutal-python,path_glob,2,0.7,fail,36.97,3542,AssertionError
qwen36-35b,ceval,atoi_strict,0,0.0,compile_error,6.22,608,solution.c:4:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,atoi_strict,1,0.7,compile_error,2.62,257,solution.c:4:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,atoi_strict,2,0.7,compile_error,2.21,216,solution.c:4:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,binary_search,0,0.0,pass,1.36,130,
qwen36-35b,ceval,binary_search,1,0.7,pass,1.27,130,
qwen36-35b,ceval,binary_search,2,0.7,pass,1.26,130,
qwen36-35b,ceval,bswap32,0,0.0,pass,0.98,83,
qwen36-35b,ceval,bswap32,1,0.7,pass,1.19,120,
qwen36-35b,ceval,bswap32,2,0.7,pass,1.19,120,
qwen36-35b,ceval,cmp_desc,0,0.0,pass,0.95,80,
qwen36-35b,ceval,cmp_desc,1,0.7,pass,0.83,80,
qwen36-35b,ceval,cmp_desc,2,0.7,pass,1.02,102,
qwen36-35b,ceval,count_words,0,0.0,compile_error,1.34,128,solution.c:7:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,count_words,1,0.7,pass,1.1,111,solution.c:7:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,count_words,2,0.7,compile_error,1.26,128,solution.c:7:14: error: use of undeclared identifier 'NULL'
qwen36-35b,ceval,fizzbuzz,0,0.0,pass,1.29,121,
qwen36-35b,ceval,fizzbuzz,1,0.7,pass,1.19,121,
qwen36-35b,ceval,fizzbuzz,2,0.7,pass,1.19,121,
qwen36-35b,ceval,is_prime,0,0.0,pass,1.28,123,
qwen36-35b,ceval,is_prime,1,0.7,pass,1.23,123,
qwen36-35b,ceval,is_prime,2,0.7,pass,1.22,125,
qwen36-35b,ceval,itoa,0,0.0,pass,2.61,267,"FAIL itoa(-2147483648)=""-("" want ""-2147483648"""
qwen36-35b,ceval,itoa,1,0.7,wrong_answer,2.59,278,"FAIL itoa(-2147483648)=""-("" want ""-2147483648"""
qwen36-35b,ceval,itoa,2,0.7,pass,2.62,284,"FAIL itoa(-2147483648)=""-("" want ""-2147483648"""
qwen36-35b,ceval,max_subarray,0,0.0,pass,1.23,116,
qwen36-35b,ceval,max_subarray,1,0.7,pass,1.15,116,
qwen36-35b,ceval,max_subarray,2,0.7,pass,1.14,115,
qwen36-35b,ceval,parse_csv_ints,0,0.0,compile_error,3.81,383,solution.c:30:24: error: use of undeclared identifier 'INT_MAX'
qwen36-35b,ceval,parse_csv_ints,1,0.7,pass,3.48,360,solution.c:30:24: error: use of undeclared identifier 'INT_MAX'
qwen36-35b,ceval,parse_csv_ints,2,0.7,pass,3.27,342,solution.c:30:24: error: use of undeclared identifier 'INT_MAX'
qwen36-35b,ceval,popcount,0,0.0,pass,0.66,52,
qwen36-35b,ceval,popcount,1,0.7,pass,0.58,52,
qwen36-35b,ceval,popcount,2,0.7,pass,0.63,59,
qwen36-35b,ceval,reverse_string,0,0.0,pass,3.03,101,solution.c:4:2: error: use of undeclared identifier 'size_t'; did you mean 'sizeof'?
qwen36-35b,ceval,reverse_string,1,0.7,pass,0.99,98,solution.c:4:2: error: use of undeclared identifier 'size_t'; did you mean 'sizeof'?
qwen36-35b,ceval,reverse_string,2,0.7,compile_error,1.08,109,solution.c:4:2: error: use of undeclared identifier 'size_t'; did you mean 'sizeof'?
qwen36-35b,ceval,ring,0,0.0,pass,2.29,222,
qwen36-35b,ceval,ring,1,0.7,pass,2.11,215,
qwen36-35b,ceval,ring,2,0.7,pass,2.16,222,
qwen36-35b,ceval,rot13,0,0.0,pass,1.51,147,
qwen36-35b,ceval,rot13,1,0.7,pass,1.33,135,
qwen36-35b,ceval,rot13,2,0.7,pass,1.1,111,
qwen36-35b,ceval,stack,0,0.0,pass,1.7,161,
qwen36-35b,ceval,stack,1,0.7,pass,1.54,161,
qwen36-35b,ceval,stack,2,0.7,pass,1.53,161,
qwen36-35b,ceval,trim,0,0.0,compile_error,1.73,165,"solution.c:22:9: error: call to undeclared library function 'memmove' with type 'void *(void *, cons"
qwen36-35b,ceval,trim,1,0.7,compile_error,1.91,196,"solution.c:22:9: error: call to undeclared library function 'memmove' with type 'void *(void *, cons"
qwen36-35b,ceval,trim,2,0.7,pass,2.23,228,"solution.c:22:9: error: call to undeclared library function 'memmove' with type 'void *(void *, cons"
qwen36-35b,chard,csv_field,0,0.0,pass,5.89,584,
qwen36-35b,chard,csv_field,1,0.7,pass,5.01,518,
qwen36-35b,chard,csv_field,2,0.7,pass,6.04,626,
qwen36-35b,chard,glob_match,0,0.0,compile_error,4.07,212,solution.c:4:24: error: use of undeclared identifier 'NULL'
qwen36-35b,chard,glob_match,1,0.7,compile_error,2.21,236,solution.c:4:24: error: use of undeclared identifier 'NULL'
qwen36-35b,chard,glob_match,2,0.7,compile_error,1.58,163,solution.c:4:24: error: use of undeclared identifier 'NULL'
qwen36-35b,chard,rpn_eval,0,0.0,pass,4.78,491,
qwen36-35b,chard,rpn_eval,1,0.7,pass,4.31,463,
qwen36-35b,chard,rpn_eval,2,0.7,pass,6.77,685,
qwen36-35b,pyhard,json_diff,0,0.0,pass,2.6,244,AssertionError
qwen36-35b,pyhard,json_diff,1,0.7,pass,1.79,180,AssertionError
qwen36-35b,pyhard,json_diff,2,0.7,fail,1.99,199,AssertionError
qwen36-35b,pyhard,lru_cache,0,0.0,pass,1.81,162,
qwen36-35b,pyhard,lru_cache,1,0.7,pass,1.75,176,
qwen36-35b,pyhard,lru_cache,2,0.7,pass,1.59,158,
qwen36-35b,pyhard,topological_sort,0,0.0,pass,2.6,252,
qwen36-35b,pyhard,topological_sort,1,0.7,pass,2.55,256,
qwen36-35b,pyhard,topological_sort,2,0.7,pass,3.0,302,
qwen36-35b,python,csv_column_sum,0,0.0,fail,1.22,104,TypeError: '<' not supported between instances of 'str' and 'int'
qwen36-35b,python,csv_column_sum,1,0.7,fail,0.85,76,TypeError: '<' not supported between instances of 'str' and 'int'
qwen36-35b,python,csv_column_sum,2,0.7,fail,0.83,74,TypeError: '<' not supported between instances of 'str' and 'int'
qwen36-35b,python,deep_get,0,0.0,pass,0.83,60,
qwen36-35b,python,deep_get,1,0.7,pass,0.83,71,
qwen36-35b,python,deep_get,2,0.7,pass,0.75,65,
qwen36-35b,python,flatten,0,0.0,pass,0.44,24,
qwen36-35b,python,flatten,1,0.7,pass,0.34,24,
qwen36-35b,python,flatten,2,0.7,pass,0.34,24,
qwen36-35b,python,is_valid_ipv4,0,0.0,pass,1.23,104,
qwen36-35b,python,is_valid_ipv4,1,0.7,pass,1.11,104,
qwen36-35b,python,is_valid_ipv4,2,0.7,pass,1.11,104,
qwen36-35b,python,merge_intervals,0,0.0,pass,1.34,113,
qwen36-35b,python,merge_intervals,1,0.7,pass,1.14,106,
qwen36-35b,python,merge_intervals,2,0.7,pass,1.48,143,
qwen36-35b,python,parse_json_safely,0,0.0,pass,0.6,43,
qwen36-35b,python,parse_json_safely,1,0.7,pass,0.54,43,
qwen36-35b,python,parse_json_safely,2,0.7,pass,0.55,46,
qwen36-35b,python,run_length_encode,0,0.0,pass,1.26,107,
qwen36-35b,python,run_length_encode,1,0.7,pass,1.15,107,
